epoch,step,loss,t_cap,u_cap,align,backend,finite
0,0,456.1005859375,123,40,4920,cpu_grad,1
0,1,436.87725830078125,149,17,2533,cpu_grad,1
0,2,235.71133422851562,121,14,1694,cpu_grad,1
0,3,176.44708251953125,121,40,4840,cpu_grad,1
