epoch,step,loss,t_cap,u_cap,align,backend,finite
0,0,23.62130355834961,146,18,2628,ctc,1
0,1,8.380841255187988,139,37,5143,ctc,1
0,2,7.597228527069092,94,34,3196,ctc,1
0,3,4.2698211669921875,102,34,3468,ctc,1
