epoch,step,loss,t_cap,u_cap,align,backend,finite
0,0,400.45648193359375,119,39,4641,cpu_grad,1
0,1,252.1300811767578,117,26,3042,cpu_grad,1
0,2,158.26223754882812,130,37,4810,cpu_grad,1
0,3,92.74281311035156,90,39,3510,cpu_grad,1
