epoch,step,loss,t_cap,u_cap,align,backend,finite
0,0,466.0337219238281,141,40,5640,cpu_grad,1
0,1,272.7215270996094,119,25,2975,cpu_grad,1
0,2,138.36911010742188,118,40,4720,cpu_grad,1
0,3,52.92748260498047,144,16,2304,cpu_grad,1
