epoch,step,loss,t_cap,u_cap,align,backend,finite
0,0,396.4397277832031,125,33,4125,cpu_grad,1
0,1,391.78082275390625,146,31,4526,cpu_grad,1
0,2,213.23007202148438,140,29,4060,cpu_grad,1
0,3,123.26040649414062,113,31,3503,cpu_grad,1
